ACCESSION_NUMBER,NONDERIV_HOLDING_SK,SECURITY_TITLE,SECURITY_TITLE_FN,SHRS_OWND_FOLWNG_TRANS,SHRS_OWND_FOLWNG_TRANS_FN,VALU_OWND_FOLWNG_TRANS,VALU_OWND_FOLWNG_TRANS_FN,DIRECT_INDIRECT_OWNERSHIP,DIRECT_INDIRECT_OWNERSHIP_FN,NATURE_OF_OWNERSHIP,NATURE_OF_OWNERSHIP_FN,FILING_DATE,PERIOD_OF_REPORT,DATE_OF_ORIG_SUB,NO_SECURITIES_OWNED,NOT_SUBJECT_SEC16,FORM3_HOLDINGS_REPORTED,FORM4_TRANS_REPORTED,DOCUMENT_TYPE,ISSUERCIK,ISSUERNAME,ISSUERTRADINGSYMBOL,REMARKS,cik,ticker,sector,industry,filed_date
0000899243-20-034661,261918,Common Stock,,1250.0,F5,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034661,261916,Common Stock,,750.0,F3,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034661,261915,Common Stock,,600.0,F2,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034661,261914,Common Stock,,300.0,F1,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034661,261913,Common Stock,,9402.0,,,,I,,ESOP,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0001713734-20-000002,115166,Common Stock,,0.0,,,,D,,,,21-DEC-2020,17-DEC-2020,,0.0,,,,3,1015383,"AMMO, INC.",POWW,,0001015383,POWWP,,,2020-12-21
0000899243-20-034659,125719,Common Stock,,560.0,F4,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034659,125718,Common Stock,,420.0,F3,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034659,125717,Common Stock,,20.0,F2,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034659,125716,Common Stock,,105.0,F1,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034659,125720,Common Stock,,700.0,F5,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000763563-20-000129,179257,Common Stock,,15798.12,F1,,,I,,By Qualified Plan,,21-DEC-2020,18-DEC-2020,,,,,,4,763563,CHEMUNG FINANCIAL CORP,CHMG,,0000763563,CHMG,,,2020-12-21
0001488813-20-000257,133215,Common Stock,,61230.0,,,,D,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1488813,"Customers Bancorp, Inc.",CUBI,,0001488813,CUBB,,,2020-12-21
0001488813-20-000257,133214,Common Stock,,2811.0,,,,I,,By Spouse,,21-DEC-2020,17-DEC-2020,,,0,,,4,1488813,"Customers Bancorp, Inc.",CUBI,,0001488813,CUBB,,,2020-12-21
0000899243-20-034657,267646,Common Stock,,1000.0,F4,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034657,267645,Common Stock,,750.0,F3,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034657,267644,Common Stock,,600.0,F2,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034657,267643,Common Stock,,300.0,F1,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034657,267647,Common Stock,,1250.0,F5,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0001381668-20-000181,196352,Common Stock,,10492.0,,,,I,,401(k),F1,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000181,196351,Common Stock,,91540.0,,,,D,,ESOP,F1,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000181,196353,Common Stock,,13889.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0000763563-20-000125,209233,Common Stock,,105.0,,,,I,,By Spouse,,21-DEC-2020,18-DEC-2020,,,,,,4,763563,CHEMUNG FINANCIAL CORP,CHMG,,0000763563,CHMG,,,2020-12-21
0000763563-20-000125,209232,Common Stock,,2926.07,,,,I,,By Qualified Plan,,21-DEC-2020,18-DEC-2020,,,,,,4,763563,CHEMUNG FINANCIAL CORP,CHMG,,0000763563,CHMG,,,2020-12-21
0001381668-20-000179,202512,Common Stock,,12993.0,,,,D,,ESOP,F1,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000179,202513,Common Stock,,8740.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001567619-20-021394,185328,Common Stock,,14809184.0,,,,I,,By Trusts,,21-DEC-2020,17-DEC-2020,,,0,,,4,60086,LOEWS CORP,L,,0000060086,L,,,2020-12-21
0001567619-20-021393,143766,Common Stock,,15759280.0,,,,I,,By Trusts,,21-DEC-2020,17-DEC-2020,,,0,,,4,60086,LOEWS CORP,L,,0000060086,L,,,2020-12-21
0000899243-20-034651,146226,Common Stock,,300.0,F1,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034651,146227,Common Stock,,600.0,F2,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034651,146230,Common Stock,,1250.0,F5,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034651,146229,Common Stock,,1000.0,F4,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034651,146228,Common Stock,,750.0,F3,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0001104659-20-137879,139484,Common Stock,,162500.0,F1,,,D,,See footnote,F2,21-DEC-2020,17-DEC-2020,,,0,,,4,1072627,KINGSWAY FINANCIAL SERVICES INC,KFS,,0001072627,KFS,,,2020-12-21
0001104659-20-137879,139486,Common Stock,,727271.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1072627,KINGSWAY FINANCIAL SERVICES INC,KFS,,0001072627,KFS,,,2020-12-21
0001104659-20-137879,139485,Common Stock,,903066.0,,,,I,,See footnote,F3,21-DEC-2020,17-DEC-2020,,,0,,,4,1072627,KINGSWAY FINANCIAL SERVICES INC,KFS,,0001072627,KFS,,,2020-12-21
0001381668-20-000177,245591,Common Stock,,63820.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000177,245590,Common Stock,,466.0,,,,I,,Trustee for uncle's trust,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000177,245589,Common Stock,,64140.0,,,,D,,By ESOP,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000175,212410,Common Stock,,5982.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000175,212408,Common Stock,,9482.0,,,,D,,ESOP,F1,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000175,212409,Common Stock,,3228.0,,,,I,,401k,F1,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000173,172433,Common Stock,,21751.0,,,,D,,ESOP,F1,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000173,172434,Common Stock,,1501.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000171,259778,Common Stock,,3651.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000171,259776,Common Stock,,10999.0,,,,D,,ESOP,F1,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000171,259777,Common Stock,,9836.0,,,,I,,401k,F1,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0000899243-20-034648,245507,Common Stock,,264.0,,,,I,,By Spouse,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034648,245508,Common Stock,,300.0,F1,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034648,245509,Common Stock,,600.0,F2,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034648,245510,Common Stock,,750.0,F3,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034648,245511,Common Stock,,1000.0,F4,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0000899243-20-034648,245512,Common Stock,,1250.0,F5,,,I,,Restricted Stock Award,,21-DEC-2020,18-DEC-2020,,,0,,,4,1013272,NORWOOD FINANCIAL CORP,NWFL,,0001013272,NWFL,,,2020-12-21
0001381668-20-000169,257056,Common Stock,,9968.0,,,,I,,By Spouse's Ira,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000169,257057,Common Stock,,4700.0,,,,I,,Child 2,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000169,257058,Common Stock,,2000.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000169,257054,Common Stock,,54676.0,,,,D,F1,By 401(k),F2,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000169,257055,Common Stock,,47022.0,,,,I,,ESOP,F2,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000167,197239,Common Stock,,9019.0,,,,I,,By 401(k),F1,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000167,197238,Common Stock,,58323.0,,,,D,,By ESOP,F1,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000167,197240,Common Stock,,5352.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001225208-20-014916,247697,Common Stock,,3947.44,,,,I,,By 401(k) Plan,,21-DEC-2020,17-DEC-2020,,,,,,4,823768,WASTE MANAGEMENT INC,WM,,0000823768,WM,,,2020-12-21
0001381668-20-000165,139188,Common Stock,,63489.0,,,,D,F1,BY ESOP,F2,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000165,139189,Common Stock,,9968.0,,,,I,,By 401(k),F2,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000165,139190,Common Stock,,13040.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000163,120366,Common Stock,,16200.0,,,,I,,POA on siblings IRA,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000163,120367,Common Stock,,7200.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000163,120365,Common Stock,,17800.0,,,,I,,Trustee for daughter's trust,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000163,120364,Common Stock,,20800.0,,,,I,,By Child 4,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000163,120363,Common Stock,,115738.0,,,,I,,By Child 5,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000163,120362,Common Stock,,63820.0,,,,I,,Trustee for sibling trust,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000163,120361,Common Stock,,8620.0,,,,I,,Trust Beneficiary,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000163,120359,Common Stock,,8000.0,,,,I,,By 401(k),F1,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000163,120358,Common Stock,,192799.0,,,,D,,By Spouse,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000163,120360,Common Stock,,96638.0,,,,I,,BY ESOP,F1,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001062993-20-006501,263005,Bio-Rad B Common Stock,,4060054.0,,,,I,,"By Blue Raven Partners, L.P.",F2,21-DEC-2020,04-DEC-2020,14-DEC-2020,,,,,4/A,12208,"BIO-RAD LABORATORIES, INC.",BIO BIOB,,0000012208,BIO-B,,,2020-12-21
0001062993-20-006501,263004,Bio-Rad B Common Stock,,57000.0,,,,I,,By David Schwartz Non-Exempt Martial Trust,,21-DEC-2020,04-DEC-2020,14-DEC-2020,,,,,4/A,12208,"BIO-RAD LABORATORIES, INC.",BIO BIOB,,0000012208,BIO-B,,,2020-12-21
0001062993-20-006501,263003,Bio-Rad A Common Stock,,34311.0,,,,I,,By Charitable Remainder Unitrust,,21-DEC-2020,04-DEC-2020,14-DEC-2020,,,,,4/A,12208,"BIO-RAD LABORATORIES, INC.",BIO BIOB,,0000012208,BIO-B,,,2020-12-21
0001062993-20-006501,263002,Bio-Rad A Common Stock,,898931.0,,,,I,,By David Schwartz Non-Exempt Martial Trust,,21-DEC-2020,04-DEC-2020,14-DEC-2020,,,,,4/A,12208,"BIO-RAD LABORATORIES, INC.",BIO BIOB,,0000012208,BIO-B,,,2020-12-21
0001062993-20-006501,263000,Bio-Rad A Common Stock,,90.0,,,,I,,By David Schwartz Exemption Trust,,21-DEC-2020,04-DEC-2020,14-DEC-2020,,,,,4/A,12208,"BIO-RAD LABORATORIES, INC.",BIO BIOB,,0000012208,BIO-B,,,2020-12-21
0001062993-20-006501,263001,Bio-Rad A Common Stock,,240.0,,,,I,,By David Schwartz Exempt Martial Trust,,21-DEC-2020,04-DEC-2020,14-DEC-2020,,,,,4/A,12208,"BIO-RAD LABORATORIES, INC.",BIO BIOB,,0000012208,BIO-B,,,2020-12-21
0001381668-20-000161,223372,Common Stock,,16200.0,,,,I,,Trustee for daughter's trust,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000161,223373,Common Stock,,30000.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000161,223371,Common Stock,,10000.0,,,,D,,Trust Beneficiary,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001209191-20-064596,158756,Common Shares,,12860.0,,,,I,,By IRA,F2,21-DEC-2020,17-DEC-2020,,,0,,,4,1058057,MARVELL TECHNOLOGY GROUP LTD,MRVL,,0001058057,,,,2020-12-21
0001209191-20-064596,158757,Common Shares,,7830.0,,,,I,,By Spouse IRA,F3,21-DEC-2020,17-DEC-2020,,,0,,,4,1058057,MARVELL TECHNOLOGY GROUP LTD,MRVL,,0001058057,,,,2020-12-21
0001381668-20-000159,209748,Common Stock,,14400.0,,,,D,,Trustee,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000159,209749,Common Stock,,21140.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000157,167933,Common Stock,,70800.0,,,,D,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000155,170018,Common Stock,,22300.0,,,,D,,Trustee,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000155,170019,Common Stock,,79289.0,,,,I,,By Spouse,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000155,170020,Common Stock,,1069.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001464628-20-000003,207519,Common Stock,,65.7,F3,,,I,,Footnote,F4,21-DEC-2020,18-DEC-2020,,,0,,,4,1449794,"Embassy Bancorp, Inc.",emyb,,0001449794,EMYB,,,2020-12-21
0001464628-20-000003,207518,Common Stock,,17578.0,,,,I,,By IRA,,21-DEC-2020,18-DEC-2020,,,0,,,4,1449794,"Embassy Bancorp, Inc.",emyb,,0001449794,EMYB,,,2020-12-21
0001464628-20-000003,207520,Common Stock,,64.72,F5,,,I,,Footnote,F6,21-DEC-2020,18-DEC-2020,,,0,,,4,1449794,"Embassy Bancorp, Inc.",emyb,,0001449794,EMYB,,,2020-12-21
0001381668-20-000153,229730,Common Stock,,70700.0,,,,D,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000151,210920,Common Stock,,70700.0,,,,D,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000149,195726,Common Stock,,48690.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001381668-20-000149,195725,Common Stock,,2800.0,,,,D,,By Spouse,,21-DEC-2020,17-DEC-2020,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2020-12-21
0001179110-20-012113,138034,Common units,,774894.93,,,,D,F4,By Trust,F5,21-DEC-2020,17-DEC-2020,,,,,,4,1086600,ALLIANCE RESOURCE PARTNERS LP,ARLP,,0001086600,ARLP,,,2020-12-21
0001179110-20-012113,138035,Common units,,99745.0,,,,I,,By Wynne Family LP,F6,21-DEC-2020,17-DEC-2020,,,,,,4,1086600,ALLIANCE RESOURCE PARTNERS LP,ARLP,,0001086600,ARLP,,,2020-12-21
0001179110-20-012113,138036,Common units,,251291.0,,,,I,,,,21-DEC-2020,17-DEC-2020,,,,,,4,1086600,ALLIANCE RESOURCE PARTNERS LP,ARLP,,0001086600,ARLP,,,2020-12-21
0001179110-20-012112,128673,Common unit,,65601.0,,,,D,,,,21-DEC-2020,17-DEC-2020,,,,,,4,1086600,ALLIANCE RESOURCE PARTNERS LP,ARLP,,0001086600,ARLP,,,2020-12-21
0001179110-20-012111,257592,Common unit,,203736.0,,,,D,,,,21-DEC-2020,17-DEC-2020,,,,,,4,1086600,ALLIANCE RESOURCE PARTNERS LP,ARLP,,0001086600,ARLP,,,2020-12-21
0001179110-20-012110,116507,Common unit,,46318.0,,,,D,,,,21-DEC-2020,17-DEC-2020,,,0,,,4,1086600,,ARLP,,0001086600,ARLP,,,2020-12-21
0001179110-20-012109,150990,Common unit,,140146.0,,,,D,,,,21-DEC-2020,17-DEC-2020,,,,,,4,1086600,ALLIANCE RESOURCE PARTNERS LP,ARLP,,0001086600,ARLP,,,2020-12-21
0001179110-20-012108,226154,Common unit,,189332.0,,,,D,,,,21-DEC-2020,17-DEC-2020,,,,,,4,1086600,ALLIANCE RESOURCE PARTNERS LP,ARLP,,0001086600,ARLP,,,2020-12-21
0001209191-20-064593,180693,"Common Stock, $0.01 par value",,90810.0,,,,I,,Owned in Individual Retirement Account,,21-DEC-2020,17-DEC-2020,,,0,,,4,1008586,STREAMLINE HEALTH SOLUTIONS INC.,STRM,,0001008586,STRM,,,2020-12-21
0000049071-20-000171,202323,Humana Common,,453.0,F5,,,D,,,,21-DEC-2020,17-DEC-2020,,,,,,4,49071,HUMANA INC,HUM,,0000049071,HUM,,,2020-12-21
0000049071-20-000171,202324,Humana Common,,800.0,,,,I,,See Footnote,F1,21-DEC-2020,17-DEC-2020,,,,,,4,49071,HUMANA INC,HUM,,0000049071,HUM,,,2020-12-21
0001179110-20-012107,243236,Common Stock,,21623.0,F6,,,I,,Shares Household,,21-DEC-2020,04-APR-2020,,,0,,,4,1132105,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",SPWH,,0001132105,SPWH,,,2020-12-21
0001505732-20-000188,237519,Common Stock,,583.0,,,,D,F6,,,21-DEC-2020,18-DEC-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-12-21
0001505732-20-000188,237518,Common Stock,,1166.0,,,,D,F5,,,21-DEC-2020,18-DEC-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-12-21
0001505732-20-000188,237517,Common Stock,,1500.0,,,,D,F4,,,21-DEC-2020,18-DEC-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-12-21
0001505732-20-000188,237516,Common Stock,,1000.0,,,,D,F3,,,21-DEC-2020,18-DEC-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-12-21
0001505732-20-000188,237520,Common Stock,,250.0,,,,D,F7,,,21-DEC-2020,18-DEC-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-12-21
0001505732-20-000187,124804,Common Stock,,1000.0,,,,D,F5,,,21-DEC-2020,18-DEC-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-12-21
0001505732-20-000187,124805,Common Stock,,999.0,,,,D,F6,,,21-DEC-2020,18-DEC-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-12-21
0001505732-20-000187,124802,Common Stock,,1875.0,,,,D,F3,,,21-DEC-2020,18-DEC-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-12-21
0001505732-20-000187,124806,Common Stock,,500.0,,,,D,F7,,,21-DEC-2020,18-DEC-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-12-21
0001505732-20-000187,124803,Common Stock,,1500.0,,,,D,F4,,,21-DEC-2020,18-DEC-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-12-21
0001209191-20-064588,268007,Common Shares,,125396.0,,,,D,,By IRA (M-L),,21-DEC-2020,18-DEC-2020,,,0,,,4,108516,WORTHINGTON INDUSTRIES INC,WOR,,0000108516,WOR,,,2020-12-21
0001209191-20-064588,268009,Common Shares,,1519.0,,,,I,,,,21-DEC-2020,18-DEC-2020,,,0,,,4,108516,WORTHINGTON INDUSTRIES INC,WOR,,0000108516,WOR,,,2020-12-21
0001209191-20-064588,268008,Common Shares,,2000.0,,,,I,,By IRA (Vanguard),,21-DEC-2020,18-DEC-2020,,,0,,,4,108516,WORTHINGTON INDUSTRIES INC,WOR,,0000108516,WOR,,,2020-12-21
